"subject","version","assignmentId","role","punCostly","oppPersistent","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","0","0","0","0","16","1","1","248","28","0","90","2017-05-26 19:08:19","748"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","1","0","1","1","9","0","9","290","372","1","-200","2017-05-26 19:08:21","749"
"A1F4N58CAX8IMK","sp_v1","3180JW2OT4DDUCW05OZZIC1JVVIJ5E","1","0","1","1","4","0","4","347","378","1","-40","2017-05-26 19:08:23","750"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","0","1","1","1","0","0","0","380","15727","1","-20","2017-05-26 19:08:23","751"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","0","1","0","0","16","1","1","160","1493","0","-80","2017-05-26 19:08:24","752"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","0","0","0","0","17","1","2","248","673","0","90","2017-05-26 19:08:25","753"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","0","0","0","0","15","1","0","236","3678","0","-270","2017-05-26 19:08:25","754"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","1","0","1","1","10","0","10","279","5","1","-220","2017-05-26 19:08:27","755"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","1","1","0","0","16","1","1","200","2629","0","-200","2017-05-26 19:08:30","756"
"A1F4N58CAX8IMK","sp_v1","3180JW2OT4DDUCW05OZZIC1JVVIJ5E","1","0","1","1","5","0","5","336","418","1","-60","2017-05-26 19:08:31","757"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","0","0","0","0","18","1","3","248","427","0","90","2017-05-26 19:08:31","758"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","0","1","0","0","17","1","2","160","306","0","-80","2017-05-26 19:08:31","759"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","0","1","1","1","1","0","1","360","3208","1","-40","2017-05-26 19:08:33","760"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","1","0","1","1","11","0","11","268","398","1","-240","2017-05-26 19:08:33","761"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","0","1","1","0","12","0","12","360","1398","0","-40","2017-05-26 19:08:34","762"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","0","1","0","0","18","1","3","160","434","0","-80","2017-05-26 19:08:37","763"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","0","0","0","0","19","1","4","248","389","0","90","2017-05-26 19:08:38","764"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","0","0","0","1","16","1","1","216","2085","1","-281","2017-05-26 19:08:38","765"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","1","0","1","1","12","0","12","257","47","1","-260","2017-05-26 19:08:39","766"
"A1F4N58CAX8IMK","sp_v1","3180JW2OT4DDUCW05OZZIC1JVVIJ5E","1","0","1","1","6","0","6","325","1639","1","-80","2017-05-26 19:08:40","767"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","1","1","0","1","17","1","2","190","1902","0","-230","2017-05-26 19:08:41","768"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","0","1","1","1","2","0","2","340","950","1","-60","2017-05-26 19:08:41","769"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","0","0","0","0","20","1","5","248","364","0","90","2017-05-26 19:08:44","770"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","0","1","1","0","13","0","13","360","3948","0","-40","2017-05-26 19:08:45","771"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","0","1","0","0","19","1","4","160","424","0","-80","2017-05-26 19:08:46","772"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","1","0","1","1","13","0","13","246","310","1","-280","2017-05-26 19:08:47","773"
"A1F4N58CAX8IMK","sp_v1","3180JW2OT4DDUCW05OZZIC1JVVIJ5E","1","0","1","1","7","0","7","314","682","1","-100","2017-05-26 19:08:48","774"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","0","1","1","1","3","0","3","320","1072","1","-80","2017-05-26 19:08:49","775"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","0","0","0","1","17","1","2","226","1442","0","-291","2017-05-26 19:08:49","776"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","0","0","0","0","21","1","6","248","1070","0","90","2017-05-26 19:08:51","777"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","0","1","0","0","20","1","5","160","360","0","-80","2017-05-26 19:08:52","778"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","0","1","1","0","14","0","14","360","1175","0","-40","2017-05-26 19:08:53","779"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","0","1","1","1","4","0","4","300","844","1","-100","2017-05-26 19:08:56","780"
"A1F4N58CAX8IMK","sp_v1","3180JW2OT4DDUCW05OZZIC1JVVIJ5E","1","0","1","0","8","0","8","304","339","1","-90","2017-05-26 19:08:57","781"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","0","1","0","0","21","1","6","160","365","0","-80","2017-05-26 19:08:59","782"
"A177EXELDLWTWV","sp_v1","3BWI6RSP7GAK60ORFG35JG2NHTHE73","1","1","1","1","0","0","0","380","9042","1","-20","2017-05-26 19:09:01","783"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","0","0","0","1","18","1","3","236","3049","0","-301","2017-05-26 19:09:04","784"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","0","1","1","1","5","0","5","280","1044","1","-120","2017-05-26 19:09:04","785"
"A1F4N58CAX8IMK","sp_v1","3180JW2OT4DDUCW05OZZIC1JVVIJ5E","1","0","1","1","9","0","9","293","306","1","-110","2017-05-26 19:09:07","786"
"A177EXELDLWTWV","sp_v1","3BWI6RSP7GAK60ORFG35JG2NHTHE73","1","1","1","1","1","0","1","360","822","1","-40","2017-05-26 19:09:10","787"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","1","0","1","0","14","0","14","236","742","1","-270","2017-05-26 19:09:11","788"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","0","1","1","1","6","0","6","260","725","1","-140","2017-05-26 19:09:11","789"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","0","0","0","1","19","1","4","246","1257","0","-311","2017-05-26 19:09:13","790"
"A1F4N58CAX8IMK","sp_v1","3180JW2OT4DDUCW05OZZIC1JVVIJ5E","1","0","1","1","10","0","10","282","362","1","-130","2017-05-26 19:09:16","791"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","1","1","0","1","18","1","3","180","27567","0","-260","2017-05-26 19:09:17","792"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","0","1","1","1","7","0","7","240","731","1","-160","2017-05-26 19:09:18","793"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","1","1","0","1","15","1","0","340","3087","1","-60","2017-05-26 19:09:20","794"
"A1F4N58CAX8IMK","sp_v1","3180JW2OT4DDUCW05OZZIC1JVVIJ5E","1","0","1","1","11","0","11","271","663","1","-150","2017-05-26 19:09:23","795"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","0","0","0","1","20","1","5","256","1086","0","-321","2017-05-26 19:09:24","796"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","0","0","0","0","15","1","0","236","1234","0","-270","2017-05-26 19:09:24","797"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","0","1","1","1","8","0","8","220","1569","1","-180","2017-05-26 19:09:31","798"
"A1F4N58CAX8IMK","sp_v1","3180JW2OT4DDUCW05OZZIC1JVVIJ5E","1","0","1","1","12","0","12","260","1307","1","-170","2017-05-26 19:09:32","799"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","0","0","0","0","16","1","1","236","602","0","-270","2017-05-26 19:09:32","800"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","1","1","0","0","16","1","1","340","3330","0","-60","2017-05-26 19:09:33","801"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","0","0","1","0","0","0","0","400","9148","0","0","2017-05-26 19:09:35","802"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","0","0","0","1","21","1","6","266","4291","0","-331","2017-05-26 19:09:36","803"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","1","1","1","0","0","0","0","390","12829","1","10","2017-05-26 19:09:38","804"
"A1F4N58CAX8IMK","sp_v1","3180JW2OT4DDUCW05OZZIC1JVVIJ5E","1","0","1","1","13","0","13","249","723","1","-190","2017-05-26 19:09:40","805"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","0","1","1","1","9","0","9","200","1311","1","-200","2017-05-26 19:09:41","806"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","1","1","0","1","19","1","4","170","884","0","-290","2017-05-26 19:09:42","807"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","1","1","0","0","17","1","2","340","2025","0","-60","2017-05-26 19:09:43","808"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","0","0","1","0","1","0","1","400","1876","0","0","2017-05-26 19:09:46","809"
"A1F4N58CAX8IMK","sp_v1","3180JW2OT4DDUCW05OZZIC1JVVIJ5E","1","0","1","1","14","0","14","238","470","1","-210","2017-05-26 19:09:49","810"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","1","1","0","0","18","1","3","340","1053","0","-60","2017-05-26 19:09:52","811"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","0","0","0","0","17","1","2","236","403","0","-270","2017-05-26 19:09:53","812"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","0","1","1","1","10","0","10","180","1776","1","-220","2017-05-26 19:09:53","813"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","1","1","0","1","20","1","5","160","1621","0","-320","2017-05-26 19:09:55","814"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","0","0","1","0","2","0","2","400","3278","0","0","2017-05-26 19:09:58","815"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","1","1","1","0","1","0","1","380","8949","1","20","2017-05-26 19:09:58","816"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","1","1","0","0","19","1","4","340","484","0","-60","2017-05-26 19:09:59","817"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","0","0","0","1","18","1","3","216","540","1","-281","2017-05-26 19:10:00","818"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","0","1","1","0","11","0","11","180","1416","0","-220","2017-05-26 19:10:01","819"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","0","0","0","0","19","1","4","216","307","0","-281","2017-05-26 19:10:06","820"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","1","1","0","0","20","1","5","340","528","0","-60","2017-05-26 19:10:07","821"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","0","1","1","0","12","0","12","180","809","0","-220","2017-05-26 19:10:08","822"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","0","0","0","0","20","1","5","216","103","0","-281","2017-05-26 19:10:11","823"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","0","0","1","0","3","0","3","400","3827","0","0","2017-05-26 19:10:12","824"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","1","1","0","0","21","1","6","160","4622","0","-320","2017-05-26 19:10:13","825"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","1","1","1","0","2","0","2","370","5078","1","30","2017-05-26 19:10:14","826"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","1","1","0","0","21","1","6","340","603","0","-60","2017-05-26 19:10:14","827"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","0","1","1","0","13","0","13","180","1102","0","-220","2017-05-26 19:10:16","828"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","0","0","0","0","21","1","6","216","208","0","-281","2017-05-26 19:10:17","829"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","0","0","1","0","4","0","4","400","3061","0","0","2017-05-26 19:10:23","830"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","0","1","1","0","14","0","14","180","947","0","-220","2017-05-26 19:10:23","831"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","1","1","1","0","3","0","3","360","3862","1","40","2017-05-26 19:10:25","832"
"A1F4N58CAX8IMK","sp_v1","3180JW2OT4DDUCW05OZZIC1JVVIJ5E","0","0","0","1","15","1","0","218","9317","1","-221","2017-05-26 19:10:29","833"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","0","0","1","0","5","0","5","400","2036","0","0","2017-05-26 19:10:33","834"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","1","1","1","0","4","0","4","350","2240","1","50","2017-05-26 19:10:34","835"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","0","0","1","0","6","0","6","400","1956","0","0","2017-05-26 19:10:43","836"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","1","1","1","0","5","0","5","340","3349","1","60","2017-05-26 19:10:44","837"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","1","1","0","1","15","1","0","160","10691","1","-240","2017-05-26 19:10:47","838"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","0","0","1","0","7","0","7","400","1087","0","0","2017-05-26 19:10:51","839"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","1","1","1","0","6","0","6","330","2934","1","70","2017-05-26 19:10:53","840"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","0","0","1","0","8","0","8","400","2574","0","0","2017-05-26 19:11:00","841"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","1","1","1","0","7","0","7","320","2781","1","80","2017-05-26 19:11:05","842"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","1","1","0","1","16","1","1","150","12593","0","-270","2017-05-26 19:11:06","843"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","0","0","1","0","9","0","9","400","1057","0","0","2017-05-26 19:11:08","844"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","0","0","1","0","10","0","10","400","1603","0","0","2017-05-26 19:11:17","845"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","1","1","0","1","17","1","2","140","1367","0","-300","2017-05-26 19:11:17","846"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","1","1","1","1","8","0","8","300","3033","1","60","2017-05-26 19:11:17","847"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","1","1","0","1","18","1","3","130","1131","0","-330","2017-05-26 19:11:25","848"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","1","1","1","0","9","0","9","290","2935","1","70","2017-05-26 19:11:27","849"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","0","0","1","0","11","0","11","400","1972","0","0","2017-05-26 19:11:27","850"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","1","1","0","1","19","1","4","120","786","0","-360","2017-05-26 19:11:32","851"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","1","1","1","0","10","0","10","280","2279","1","80","2017-05-26 19:11:35","852"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","0","0","1","0","12","0","12","400","4621","0","0","2017-05-26 19:11:39","853"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","1","1","0","1","20","1","5","110","1617","0","-390","2017-05-26 19:11:40","854"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","1","1","1","0","11","0","11","270","2297","1","90","2017-05-26 19:11:44","855"
"AGFWV1U4CJXP5



","sp_v1","3OONKJ5DKCKTK346MBIHTUIX4LEBOQ","1","1","0","1","21","1","6","100","1056","0","-420","2017-05-26 19:11:47","856"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","0","0","1","0","13","0","13","400","929","0","0","2017-05-26 19:11:50","857"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","1","1","1","0","12","0","12","260","3257","1","100","2017-05-26 19:11:55","858"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","0","0","1","0","14","0","14","400","2216","0","0","2017-05-26 19:12:00","859"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","1","1","1","0","13","0","13","250","1525","1","110","2017-05-26 19:12:04","860"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","1","1","1","0","14","0","14","240","801","1","120","2017-05-26 19:12:12","861"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","0","0","1","1","0","0","0","380","4602","1","-11","2017-05-26 19:12:32","862"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","0","1","0","1","15","1","0","220","10063","1","100","2017-05-26 19:12:40","863"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","0","0","1","1","1","0","1","360","1228","1","-22","2017-05-26 19:12:42","864"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","1","0","0","0","15","1","0","390","15517","1","10","2017-05-26 19:12:42","865"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","0","1","0","1","16","1","1","230","1806","0","90","2017-05-26 19:12:49","866"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","0","0","1","0","2","0","2","360","391","0","-22","2017-05-26 19:12:49","867"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","0","0","1","0","3","0","3","360","813","0","-22","2017-05-26 19:12:57","868"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","0","1","0","0","17","1","2","230","8274","0","90","2017-05-26 19:13:04","869"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","0","0","1","0","4","0","4","360","692","0","-22","2017-05-26 19:13:04","870"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","1","0","0","0","16","1","1","380","5083","1","20","2017-05-26 19:13:04","871"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","0","0","1","0","5","0","5","360","654","0","-22","2017-05-26 19:13:11","872"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","0","1","0","0","18","1","3","230","1227","0","90","2017-05-26 19:13:11","873"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","1","0","0","0","17","1","2","370","1267","1","30","2017-05-26 19:13:18","874"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","0","1","0","0","19","1","4","230","1608","0","90","2017-05-26 19:13:19","875"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","0","0","1","0","6","0","6","360","756","0","-22","2017-05-26 19:13:19","876"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","0","1","0","0","20","1","5","230","596","0","90","2017-05-26 19:13:26","877"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","0","0","1","0","7","0","7","360","1023","0","-22","2017-05-26 19:13:27","878"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","1","0","1","1","0","0","0","389","5633","1","-20","2017-05-26 19:13:31","879"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","0","0","1","0","8","0","8","360","389","0","-22","2017-05-26 19:13:34","880"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","1","0","0","1","18","1","3","359","8474","1","10","2017-05-26 19:13:39","881"
"A18SXC3JEN1O0U","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RASZDM","0","1","0","0","21","1","6","230","10801","0","90","2017-05-26 19:13:43","882"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","0","0","1","0","9","0","9","360","971","0","-22","2017-05-26 19:13:44","883"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","1","0","0","0","19","1","4","359","1860","0","10","2017-05-26 19:13:49","884"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","0","0","1","0","10","0","10","360","517","0","-22","2017-05-26 19:13:51","885"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","1","0","1","1","1","0","1","378","3266","1","-40","2017-05-26 19:13:51","886"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","0","0","1","0","11","0","11","360","668","0","-22","2017-05-26 19:13:59","887"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","1","0","0","0","20","1","5","359","2335","0","10","2017-05-26 19:13:59","888"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","1","0","1","1","2","0","2","367","1562","1","-60","2017-05-26 19:14:03","889"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","0","0","1","0","12","0","12","360","1212","0","-22","2017-05-26 19:14:06","890"
"A34ZP0QJMB8X45","sp_v1","3JV9LGBJWTFPBKCH2XAVU59UKY6GOC","1","0","0","0","21","1","6","359","1043","0","10","2017-05-26 19:14:08","891"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","1","0","1","1","3","0","3","356","1271","1","-80","2017-05-26 19:14:12","892"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","0","0","1","0","13","0","13","360","1637","0","-22","2017-05-26 19:14:14","893"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","0","0","1","0","14","0","14","360","508","0","-22","2017-05-26 19:14:21","894"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","1","0","1","1","4","0","4","345","1361","1","-100","2017-05-26 19:14:22","895"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","1","0","0","1","15","1","0","349","2890","1","-42","2017-05-26 19:14:38","896"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","1","0","1","1","5","0","5","334","1285","1","-120","2017-05-26 19:14:41","897"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","1","0","0","0","16","1","1","349","695","0","-42","2017-05-26 19:14:45","898"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","1","0","0","0","17","1","2","349","317","0","-42","2017-05-26 19:14:51","899"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","1","0","1","1","6","0","6","323","1209","1","-140","2017-05-26 19:14:56","900"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","1","0","0","0","18","1","3","349","359","0","-42","2017-05-26 19:14:58","901"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","1","0","0","0","19","1","4","349","405","0","-42","2017-05-26 19:15:04","902"
